field_1,Lake_name,Country,Continent,Poly_src,Lake_type,Grand_id,Lake_area,Shore_len,Shore_dev,Vol_total,Vol_res,Vol_src,Depth_avg,Dis_avg,Res_time,Elevation,Slope_100,Wshd_area,Pour_long,Pour_lat,centroid_x,centroid_y,KG
8819,Mullet Lake,United States of America,North America,SWBD,1,0,67.14,58.85,2.03,826.27,0.0,3,12.3,21.772,439.2,175,2.86,2277.6,-84.486832,45.575951,-84.53514677,45.50230197,26
8838,Burt Lake,United States of America,North America,SWBD,1,0,69.09,49.69,1.69,1115.16,0.0,3,16.1,14.3,902.6,177,3.6,1534.6,-84.623576,45.410181,-84.68201923,45.46944214,26
8848,Lake Charlevoix,United States of America,North America,SWBD,1,0,68.39,93.03,3.17,1267.98,0.0,3,18.5,7.305,2009.0,172,4.07,821.4,-85.255748,45.318041,-85.07457529,45.23695576,26
8859,,United States of America,North America,SWBD,1,0,24.43,28.45,1.62,41.71,0.0,3,1.7,0.937,515.2,543,0.64,859.8,-97.338601,45.268754,-97.30773018,45.27907748,25
8924,Hebgen Lake,United States of America,North America,SWBD,2,364,48.12,85.44,3.47,648.3,648.3,2,13.5,24.465,306.7,1992,4.75,2415.9,-111.334057,44.863227,-111.245988,44.79371977,27
8966,,United States of America,North America,SWBD,1,0,30.61,23.9,1.22,164.97,0.0,3,5.4,2.421,788.6,499,1.65,1099.5,-97.044449,44.597688,-97.07844938,44.56825912,25
8993,Houghton Lake,United States of America,North America,SWBD,1,0,80.24,47.83,1.51,456.35,0.0,3,5.7,3.966,1331.8,343,1.41,553.7,-84.785417,44.397917,-84.73796986,44.34937856,26
9015,,United States of America,North America,SWBD,1,0,48.75,57.12,2.31,126.58,0.0,3,2.6,2.902,504.8,510,0.79,1265.6,-97.420325,44.186613,-97.45303598,44.26105058,25
9032,,Canada,North America,CanVec,1,0,11.49,24.69,2.05,43.53,0.0,3,3.8,0.907,555.4,73,1.5,64.9,-77.225764,43.903797,-77.20523405,43.91716132,26
9046,,United States of America,North America,SWBD,2,2130,26.8,86.37,4.71,65.4,65.4,2,2.4,3.343,226.4,170,4.97,127.7,-71.58125,43.734715,-71.52767555,43.7479735,26
9074,Sacandaga Reservoir,United States of America,North America,SWBD,2,2152,97.56,150.46,4.3,976.9,976.9,2,10.0,67.155,168.4,229,6.67,2733.9,-73.924609,43.318878,-74.16211273,43.19127869,26
9078,,United States of America,North America,SWBD,1,0,16.49,27.42,1.9,81.76,0.0,3,5.0,60.771,15.6,175,1.75,6942.3,-86.325955,43.232242,-86.29323587,43.2378146,26
9086,Tenny Park Locks,United States of America,North America,SWBD,2,1524,41.12,49.2,2.16,197.4,197.4,2,4.8,6.047,377.8,258,2.61,640.1,-89.377833,43.086984,-89.42022411,43.12837789,25
9100,,United States of America,North America,SWBD,1,0,43.7,39.48,1.68,328.39,0.0,3,7.5,53.614,70.9,235,2.04,6675.1,-89.001468,42.832141,-88.9636817,42.87298679,25
9124,Quabbin Reservoir,United States of America,North America,SWBD,2,2186,96.11,204.48,5.88,2232.6,2232.6,2,23.2,11.164,2314.6,159,8.84,509.6,-72.340877,42.286673,-72.29846994,42.40332425,26
9129,Chautauqua Lake,United States of America,North America,GRanD,2,1549,53.34,80.7,3.12,144.4,144.4,2,2.7,6.215,268.9,399,3.04,480.5,-79.244139,42.093969,-79.42896862,42.17626112,26
9151,Pymatuning Reservoir,United States of America,North America,SWBD,2,1559,55.19,85.02,3.23,548.9,548.9,2,9.9,6.518,974.7,305,2.6,424.7,-80.460443,41.502108,-80.5190908,41.58898759,26
9182,,United States of America,North America,SWBD,2,1605,49.75,45.56,1.82,185.5,185.5,2,3.7,2.528,849.3,264,0.66,233.5,-84.572568,40.53125,-84.49820459,40.52241288,25
9243,Lake Berryessa,United States of America,North America,SWBD,2,185,66.28,114.27,3.96,1963.6,1963.6,2,29.6,20.725,1096.6,131,7.94,1492.7,-122.106948,38.513668,-122.2164203,38.58198235,8
9411,Hugo Lake,United States of America,North America,SWBD,2,1128,47.87,85.68,3.49,1571.6,1571.6,2,32.8,45.429,400.4,127,1.42,4431.8,-95.382598,34.011291,-95.4136531,34.06536957,14
9420,Millwood Lake,United States of America,North America,SWBD,2,1144,93.21,87.75,2.56,2288.0,2288.0,2,24.5,148.022,178.9,81,1.67,10655.3,-93.965625,33.694799,-93.9799983,33.7489955,14
9427,,United States of America,North America,SWBD,1,0,62.05,119.45,4.28,266.4,0.0,3,4.3,556.423,5.5,23,1.17,37473.6,-80.447917,33.51127,-80.49141157,33.59015473,14
9430,Ray Roberts Lake,United States of America,North America,SWBD,2,1151,68.71,104.64,3.56,2383.0,2383.0,2,34.7,10.384,2656.1,194,1.08,1782.5,-97.052189,33.356409,-97.01490152,33.41835714,14
9432,,United States of America,North America,SWBD,2,1152,40.44,50.86,2.26,983.5,983.5,2,24.3,16.098,707.1,134,1.06,1249.8,-95.627112,33.327054,-95.65173724,33.31926778,14
9443,Lewisville Lake,United States of America,North America,SWBD,2,1164,65.48,122.24,4.26,2569.1,2569.1,2,39.2,24.587,1209.4,157,1.44,4296.1,-96.969792,33.069896,-96.99949649,33.13063137,14
9475,Ross R. Barnett Reservoir,United States of America,North America,SWBD,2,1207,89.1,78.47,2.35,4206.2,4206.2,2,47.2,141.849,343.2,89,2.14,7813.7,-90.063542,32.398735,-90.02818424,32.45170112,14
9484,Palestine,United States of America,North America,SWBD,1,0,47.09,67.22,2.76,324.66,0.0,3,6.9,19.564,192.1,109,1.87,1873.3,-95.473002,32.148017,-95.48194261,32.21917209,14
9509,,United States of America,North America,SWBD,1,0,13.75,32.26,2.45,87.4,0.0,3,6.4,10.5,96.3,42,2.26,1360.1,-95.268733,30.914764,-95.29306994,30.93645684,14
9512,,United States of America,North America,SWBD,1,0,61.81,114.18,4.1,526.42,0.0,3,8.5,248.935,24.5,42,2.12,42265.1,-95.156394,30.802298,-95.22692827,30.85355075,14
9523,,United States of America,North America,SWBD,1,0,27.28,65.07,3.51,252.85,0.0,3,9.3,6.687,437.6,63,2.71,791.9,-95.586667,30.439784,-95.58637379,30.48227281,14
9533,,United States of America,North America,SWBD,1,0,58.97,112.2,4.12,58.97,0.0,3,1.0,1.901,359.1,1,0.3,92.4,-93.363542,30.032017,-93.41628085,30.02014404,14
9543,Lac des Allemands,United States of America,North America,SWBD,1,0,69.92,64.27,2.17,101.69,0.0,3,1.5,18.061,65.2,1,0.44,732.7,-90.512334,29.86532,-90.57789972,29.92086263,14
9547,Lake Verret,United States of America,North America,SWBD,1,0,56.78,53.89,2.02,188.84,0.0,3,3.3,9.047,241.6,3,0.95,392.1,-91.107292,29.824591,-91.15762907,29.88931957,14
9597,Lake Harris,United States of America,North America,SWBD,1,0,72.33,64.15,2.13,558.45,0.0,3,7.7,19.732,327.6,18,1.88,1637.8,-81.874095,28.804265,-81.81072046,28.75662387,14
9622,Alvaro Obregon,Mexico,North America,SWBD,2,686,74.84,137.28,4.48,3240.0,3240.0,2,43.3,83.668,448.2,70,2.44,70604.6,-109.896658,27.824336,-109.8312567,27.91165209,6
9630,,Mexico,North America,SWBD,1,0,61.83,126.6,4.54,107.11,0.0,3,1.7,0.275,4508.0,0,0.53,1817.9,-114.11913,27.584426,-114.0886118,27.50983025,4
9634,Venustiano Carranza,Mexico,North America,SWBD,2,1319,83.89,141.24,4.35,1390.0,1390.0,2,16.6,24.597,654.1,258,0.95,39177.3,-100.61468,27.509991,-100.657189,27.48235548,6
9636,Istokpoga Lake,United States of America,North America,SWBD,1,0,91.0,83.98,2.48,219.13,0.0,3,2.4,16.993,149.3,11,0.65,1685.8,-81.252085,27.335418,-81.2996764,27.37156589,14
9639,Mocuzari,Mexico,North America,SWBD,2,688,15.27,63.35,4.57,1014.7,1014.7,2,66.4,31.794,369.4,111,2.98,10955.5,-109.10625,27.227487,-109.0936095,27.25026177,6
9690,,Cuba,North America,SWBD,1,0,59.3,60.65,2.22,146.72,0.0,3,2.5,21.145,80.3,32,0.73,2060.3,-80.123328,22.743756,-80.17532364,22.72282681,3
9691,,Mexico,North America,SWBD,1,0,66.78,61.69,2.13,139.31,0.0,3,2.1,2.75,586.3,50,0.61,246.9,-98.691457,22.614583,-98.72431416,22.63973891,3
9702,Tames,Mexico,North America,SWBD,1,0,64.04,63.32,2.23,76.88,0.0,3,1.2,3.546,250.9,0,0.38,305.0,-98.040245,22.21065,-98.08382579,22.21686361,3
9705,Pueblo Viejo,Mexico,North America,SWBD,2,1333,87.55,51.17,1.54,665.0,665.0,2,7.6,13.015,591.4,0,1.01,1122.2,-97.850586,22.19245,-97.89102297,22.14347724,3
9713,,Cuba,North America,SWBD,2,1960,41.27,77.05,3.38,1020.0,1020.0,2,24.7,34.103,346.2,33,0.74,1988.8,-79.364583,21.802817,-79.39961886,21.84925578,3
9738,,Mexico,North America,SWBD,1,0,62.04,87.81,3.14,454.15,0.0,3,7.3,16.528,318.0,1831,1.85,2510.6,-100.973008,19.9572,-100.9267181,19.9249093,12
9739,,Mexico,North America,SWBD,1,0,77.01,83.66,2.69,893.69,0.0,3,11.6,9.559,1082.1,2037,2.64,942.2,-101.647917,19.622917,-101.6488839,19.61409917,12
9760,Corte,Mexico,North America,SWBD,1,0,86.48,61.17,1.86,417.14,0.0,3,4.8,20.559,234.8,5,1.2,631.9,-92.053694,18.586595,-92.15633897,18.58222371,2
9761,,Mexico,North America,SWBD,1,0,58.93,83.1,3.05,184.78,0.0,3,3.1,72.177,29.6,-3,0.9,2180.6,-91.796208,18.479398,-91.78566841,18.40562859,2
9763,Catemaco,Mexico,North America,SWBD,1,0,72.49,51.03,1.69,2220.79,0.0,3,30.6,14.11,1821.7,336,6.22,256.9,-95.117874,18.414114,-95.06750723,18.40758884,2
9785,,Belize,North America,SWBD,1,0,39.85,33.58,1.5,51.72,0.0,3,1.3,4.594,130.3,2,0.45,144.2,-88.311701,17.34375,-88.32813136,17.35164551,2
10233,,Peru,South America,SWBD,1,0,55.32,37.86,1.44,2310.51,0.0,3,41.8,9.273,2883.9,3956,8.62,472.7,-71.282292,-14.436105,-71.21991219,-14.47898749,29
10243,,Brazil,South America,SWBD,2,2369,49.39,156.85,6.3,2600.0,2600.0,2,52.6,140.126,214.8,258,2.07,9366.8,-55.783711,-14.87336,-55.76362717,-14.91822673,3
10246,Parinacocha,Peru,South America,SWBD,1,0,70.14,46.73,1.57,213.43,0.0,3,3.0,1.151,2146.1,3274,0.84,632.1,-73.702083,-15.302083,-73.69181782,-15.29060104,7
10261,,Peru,South America,SWBD,2,2306,64.14,71.86,2.53,800.0,800.0,2,12.5,10.986,842.8,4174,6.82,850.0,-70.707009,-15.723692,-70.74194268,-15.72757267,29
10308,,Bolivia,South America,SWBD,1,0,82.91,98.64,3.06,93.35,0.0,3,1.1,690.286,1.6,3706,0.34,91729.3,-67.096752,-18.183935,-67.09386447,-18.11377075,7
10311,,Brazil,South America,SWBD,2,2378,56.54,115.25,4.32,519.0,519.0,2,9.2,1227.179,4.9,434,2.53,99798.2,-49.485275,-18.503429,-49.45731978,-18.57956679,3
10338,Pozuelos,Argentina,South America,SWBD,1,0,71.08,38.19,1.28,184.71,0.0,3,2.6,3.115,686.3,3659,0.73,3932.2,-65.985417,-22.318895,-66.00312925,-22.36107761,5
10381,,Paraguay,South America,SWBD,1,0,43.78,95.42,4.07,94.37,0.0,3,2.2,17.106,63.9,56,0.69,1761.6,-57.44348,-26.233591,-57.47926984,-26.17322394,14
10402,,Argentina,South America,SWBD,1,0,15.64,17.86,1.27,18.36,0.0,3,1.2,17.592,12.1,66,0.51,719.4,-56.739036,-28.06866,-56.71759564,-28.07470866,14
10406,,Argentina,South America,SWBD,1,0,86.14,70.8,2.15,189.54,0.0,3,2.2,40.557,54.1,65,0.61,1576.1,-56.834217,-28.126886,-56.78313366,-28.07274753,14
10423,,Brazil,South America,SWBD,1,0,37.6,45.89,2.11,43.51,0.0,3,1.2,12.343,40.8,-1,0.42,462.0,-49.740625,-29.246294,-49.69658461,-29.18650906,14
10435,,Argentina,South America,SWBD,1,0,54.25,63.37,2.43,57.68,0.0,3,1.1,3.306,201.9,72,0.36,2459.7,-62.333621,-29.729764,-62.28150815,-29.70172336,14
10436,,Brazil,South America,SWBD,1,0,47.32,59.26,2.43,177.86,0.0,3,3.8,2.03,1014.0,0,1.1,129.1,-50.132292,-29.811365,-50.19204245,-29.8042372,14
10441,,Brazil,South America,SWBD,1,0,90.35,39.15,1.16,817.75,0.0,3,9.1,5.102,1855.1,8,2.06,327.3,-50.385416,-29.981249,-50.37170834,-29.92975911,14
10455,,Brazil,South America,SWBD,1,0,16.47,23.63,1.64,16.47,0.0,3,1.0,0.533,357.6,-1,0.27,21.6,-50.611445,-30.531772,-50.62979049,-30.52954654,14
10464,,Argentina,South America,SWBD,1,0,85.53,164.3,5.01,150.59,0.0,3,1.8,62.182,28.0,11,0.5,11525.6,-60.57309,-31.476479,-60.54546639,-31.38017402,14
10474,,Uruguay,South America,SWBD,1,0,13.42,23.79,1.83,43.11,0.0,3,3.2,12.41,40.2,73,1.25,865.4,-55.771476,-32.593665,-55.75249233,-32.62169,14
10490,,Argentina,South America,SWBD,1,0,93.81,63.61,1.85,141.89,0.0,3,1.5,4.683,350.7,84,0.43,1534.0,-61.435417,-33.710417,-61.47021107,-33.71459934,14
10500,,Uruguay,South America,SWBD,1,0,69.56,54.01,1.83,153.66,0.0,3,2.2,6.203,286.7,-4,0.64,406.2,-53.889738,-34.297986,-53.93230511,-34.3188189,14
10530,,Argentina,South America,SWBD,1,0,37.36,41.37,1.91,100.75,0.0,3,2.7,1.05,1110.5,78,0.87,19192.2,-62.490543,-35.93823,-62.52340084,-35.95588559,14
10533,Maule,Chile,South America,SWBD,2,2337,47.08,64.82,2.67,1420.0,1420.0,2,30.2,7.567,2172.0,2163,9.43,314.2,-70.557314,-36.01651,-70.50018673,-36.05398421,19
10537,,Argentina,South America,SWBD,1,0,85.72,146.94,4.48,224.81,0.0,3,2.6,26.166,99.4,107,0.71,3768.8,-62.04375,-36.84375,-62.06605637,-36.84416945,14
10539,,Argentina,South America,SWBD,1,0,49.83,45.49,1.82,117.52,0.0,3,2.4,3.855,352.8,105,0.73,835.3,-62.310417,-36.90625,-62.31581571,-36.92097955,14
10540,,Argentina,South America,SWBD,1,0,70.28,62.36,2.1,174.64,0.0,3,2.5,2.981,678.1,103,0.71,1065.8,-62.65625,-37.027083,-62.66388744,-37.03023166,14
10560,,Argentina,South America,SWBD,1,0,56.64,59.5,2.23,215.42,0.0,3,3.8,14.805,168.4,-21,1.07,4481.3,-63.110417,-38.63125,-63.08779956,-38.61735311,7
10567,,Argentina,South America,SWBD,1,0,55.9,62.92,2.37,1057.3,0.0,3,18.9,23.704,516.3,1153,4.32,885.2,-71.054014,-38.962699,-71.1416145,-38.91743245,9
10577,Rinihue,Chile,South America,SWBD,1,0,88.07,79.65,2.39,7994.43,0.0,3,90.8,239.943,385.6,107,15.32,4404.7,-72.455425,-39.775742,-72.2958698,-39.84694987,15
10583,,Chile,South America,SWBD,1,0,48.32,50.68,2.06,4006.24,0.0,3,82.9,78.04,594.2,90,16.08,1533.4,-72.14274,-40.234667,-72.02954245,-40.27874471,15
10590,Alicura,Argentina,South America,SWBD,2,2346,53.39,122.25,4.72,3215.0,3215.0,2,60.2,237.04,157.0,695,7.35,7041.3,-70.753766,-40.586279,-70.97818575,-40.65218452,9
10593,,Argentina,South America,SWBD,1,0,74.91,85.15,2.78,6362.22,0.0,3,84.9,23.801,3093.9,805,14.96,616.9,-71.289641,-40.660363,-71.49249673,-40.58730116,9
10599,,Chile,South America,SWBD,1,0,43.73,46.8,2.0,4406.46,0.0,3,100.8,9.419,5414.7,234,19.46,202.9,-72.579853,-41.435114,-72.49071293,-41.46139418,15
10609,,Argentina,South America,SWBD,1,0,53.02,82.51,3.2,5969.84,0.0,3,112.6,27.372,2524.3,519,20.57,677.9,-71.753915,-42.731404,-71.8287993,-42.67730103,15
10626,Fontana,Argentina,South America,SWBD,1,0,80.7,92.68,2.91,1974.41,0.0,3,24.5,64.042,356.8,926,5.0,1027.7,-71.353616,-44.958141,-71.50899881,-44.91368734,19
10628,,Chile,South America,SWBD,1,0,55.07,55.1,2.09,4961.38,0.0,3,90.1,24.132,2379.6,489,16.81,309.7,-72.968638,-45.138215,-72.91508913,-45.10486013,16
10638,,Chile,South America,SWBD,1,0,66.09,90.4,3.14,6061.91,0.0,3,91.7,157.234,446.2,204,16.43,15874.4,-72.831345,-47.021976,-72.85592724,-46.93437297,15
10652,,Argentina,South America,SWBD,1,0,39.61,82.82,3.71,2411.15,0.0,3,60.9,34.445,810.2,798,12.83,1330.7,-72.248167,-48.118689,-72.31239569,-48.01058377,7
10665,,Argentina,South America,SWBD,1,0,10.88,22.92,1.96,572.43,0.0,3,52.6,1.913,3463.4,302,14.88,176.4,-73.211458,-49.942223,-73.21916067,-49.91397841,29
10674,,Chile,South America,SWBD,1,0,72.53,49.55,1.64,427.32,0.0,3,5.9,40.076,123.4,7,1.49,1138.4,-72.406333,-51.90598,-72.32339683,-51.88718391,7
10675,,Chile,South America,SWBD,1,0,82.08,43.62,1.36,942.76,0.0,3,11.5,8.711,1252.6,49,2.58,137.1,-72.471875,-52.101031,-72.46734346,-52.03125,16
10686,,Chile,South America,SWBD,1,0,50.89,41.18,1.63,1240.66,0.0,3,24.4,3.165,4537.0,150,5.5,449.8,-69.294233,-53.977619,-69.40792476,-53.9568925,29
10690,,Argentina,South America,SWBD,1,0,42.89,65.57,2.82,1097.64,0.0,3,25.6,2.929,4337.4,43,5.94,375.5,-67.701948,-54.443044,-67.73598753,-54.40690036,29
10787,,Russia,Europe,MODIS,1,0,44.22,35.4,1.5,621.22,0.0,3,14.0,4.254,1690.2,75,3.51,331.0,89.132292,72.83736,89.14609178,72.86541646,29
10851,,Russia,Europe,MODIS,1,0,51.17,64.69,2.55,444.06,0.0,3,8.7,45.865,112.1,5,2.24,3838.6,88.697917,71.757292,88.58014134,71.78849521,27
11089,,Russia,Europe,MODIS,1,0,70.19,38.6,1.3,1482.1,0.0,3,21.1,1.765,9718.9,45,4.53,94.6,87.60625,70.226563,87.70416701,70.19375,27
11151,,Norway,Europe,ECRINS,1,0,67.68,164.69,5.65,1705.13,0.0,3,25.2,2.994,6591.6,356,5.32,237.2,24.280208,69.622917,24.21063733,69.6604625,27
11192,,Russia,Europe,MODIS,1,0,70.35,63.68,2.14,240.01,0.0,3,3.4,1.176,2362.2,6,0.93,449.0,160.11463,69.352132,160.1112531,69.38875732,29
11217,,Finland,Europe,ECRINS,1,0,43.3,112.83,4.84,275.89,0.0,3,6.4,1.444,2211.3,108,1.77,203.6,28.159375,69.211329,28.03897394,69.234351,27
11237,,Russia,Europe,MODIS,1,0,46.44,32.49,1.34,387.97,0.0,3,8.4,0.872,5149.6,7,2.21,92.3,70.060417,69.139583,70.13612774,69.16443278,29
11357,,Russia,Europe,MODIS,1,0,46.03,45.35,1.89,202.06,0.0,3,4.4,0.198,11811.3,18,1.27,78.8,154.839583,68.628125,154.9067939,68.66381565,19
11411,,Russia,Europe,MODIS,1,0,23.65,44.35,2.57,66.86,0.0,3,2.8,7.842,98.7,27,1.0,2228.4,154.939586,68.38958,154.9862329,68.36787245,19
11419,,Russia,Europe,MODIS,1,0,50.71,70.94,2.81,730.38,0.0,3,14.4,0.517,16351.0,2,3.48,248.6,151.903125,68.36371,151.9744773,68.36041667,19
11425,,Russia,Europe,MODIS,1,0,64.35,59.85,2.1,250.51,0.0,3,3.9,7.832,370.2,10,1.06,2161.4,155.123909,68.345085,155.1597268,68.38532579,19
11443,,Russia,Europe,MODIS,1,0,13.91,17.95,1.36,106.33,0.0,3,7.6,144.217,8.5,48,2.64,10824.3,89.611903,68.303796,89.66456172,68.30517849,27
11445,,Russia,Europe,MODIS,1,0,65.54,40.97,1.43,511.96,0.0,3,7.8,1.575,3762.2,27,1.94,150.9,71.190625,68.296875,71.07193169,68.2804267,27
11468,,Russia,Europe,MODIS,1,0,14.42,23.78,1.77,122.02,0.0,3,8.5,0.05,28245.1,5,2.87,26.2,151.168287,68.200096,151.1584271,68.18123305,19
11593,,Russia,Europe,MODIS,1,0,52.22,58.05,2.27,464.36,0.0,3,8.9,2.935,1831.2,11,2.28,427.3,154.560417,67.672917,154.5016749,67.70706855,19
11642,,Russia,Europe,MODIS,1,0,48.22,92.19,3.75,48.22,0.0,3,1.0,13.47,41.4,17,0.32,1073.3,50.24375,67.272396,50.26089401,67.24394124,27
11663,,Sweden,Europe,Other,3,3695,92.02,133.82,3.94,1675.0,1675.0,2,18.2,41.809,463.7,456,4.48,2004.9,18.568644,66.978115,18.35082725,67.06518625,27
11666,,Russia,Europe,MODIS,1,0,79.81,85.71,2.71,542.44,0.0,3,6.8,48.54,129.3,31,1.65,5211.2,34.202083,66.931771,34.12428719,67.0345364,27
11704,,Sweden,Europe,Other,1,0,60.4,144.26,5.24,692.89,0.0,3,11.5,10.609,755.9,401,2.75,715.7,18.867708,66.632482,18.71718862,66.69800975,27
11707,,Russia,Europe,MODIS,1,0,44.23,33.81,1.43,762.07,0.0,3,17.2,1.646,5358.6,52,4.19,69.8,85.396112,66.603858,85.32052438,66.59170803,27
11716,,Finland,Europe,ECRINS,1,0,53.35,92.32,3.57,764.23,0.0,3,14.3,28.73,307.9,63,3.43,1631.8,24.379688,66.516174,24.38139347,66.5939085,27
11781,,Russia,Europe,MODIS,1,0,51.95,39.9,1.56,295.09,0.0,3,5.7,43.569,78.4,24,1.54,2004.1,63.964758,66.134232,64.01876085,66.11254137,27
11791,,Sweden,Europe,Other,1,0,35.38,66.85,3.17,280.34,0.0,3,7.9,3.132,1036.0,411,2.24,259.6,17.916256,66.087251,18.03249146,66.0732765,27
11804,,Russia,Europe,MODIS,1,0,42.72,49.35,2.13,242.52,0.0,3,5.7,1.055,2660.6,60,1.61,118.6,47.968759,66.006265,47.98425839,66.04574856,27
11834,,Finland,Europe,ECRINS,1,0,43.03,58.24,2.5,419.28,0.0,3,9.7,12.261,395.8,219,2.57,903.5,28.452072,65.761172,28.46774807,65.80641775,27
11866,,Russia,Europe,MODIS,1,0,58.99,63.16,2.32,867.61,0.0,3,14.7,5.899,1702.3,373,3.43,299.6,91.326042,65.538598,91.21767274,65.50104167,27
11902,,Iceland,Europe,Other,2,2549,53.44,75.9,2.93,400.0,400.0,2,7.5,41.227,112.3,451,2.49,1402.8,-19.681266,65.218399,-19.65747297,65.17891375,29
11916,,Russia,Europe,MODIS,1,0,52.2,88.33,3.45,401.46,0.0,3,7.7,2.498,1860.1,54,2.01,275.1,33.66312,65.037823,33.35320414,65.05923258,27
11976,Kvarnbergsvattnet,Sweden,Europe,Other,3,3064,65.52,79.07,2.76,500.0,500.0,2,7.6,67.597,85.6,302,5.38,2383.7,14.141058,64.508061,13.96099625,64.574184,27
11991,,Russia,Europe,MODIS,1,0,40.97,56.14,2.47,384.33,0.0,3,9.4,1.02,4361.0,84,2.51,100.5,34.047875,64.397957,34.02360475,64.44292399,27
12019,,Finland,Europe,Other,1,0,94.45,134.65,3.91,1166.34,0.0,3,12.3,95.959,140.7,117,2.67,8152.4,27.785417,64.215635,27.89859997,64.20038375,27
12021,,Russia,Europe,MODIS,1,0,83.32,109.71,3.39,1382.96,0.0,3,16.6,287.683,55.6,40,3.54,29425.3,34.330208,64.207311,34.30615038,64.10151028,27
12051,,Norway,Europe,ECRINS,1,0,16.52,27.24,1.89,123.87,0.0,3,7.5,5.556,258.0,438,2.51,204.3,13.003301,64.079881,13.04125427,64.075367,27
12093,,Russia,Europe,MODIS,1,0,48.6,52.48,2.12,292.24,0.0,3,6.0,3.527,959.0,91,1.65,392.9,35.478125,63.776008,35.45836753,63.75833333,27
12101,,Russia,Europe,MODIS,1,0,55.28,100.47,3.81,255.9,0.0,3,4.6,87.872,33.7,78,1.28,9177.6,34.314583,63.727222,34.23991933,63.65616455,27
12150,,Russia,Europe,MODIS,1,0,80.05,105.7,3.33,1463.58,0.0,3,18.3,1.151,14717.2,105,3.89,125.5,33.100256,63.471083,33.025,63.475,27
12163,,Finland,Europe,ECRINS,1,0,45.97,61.16,2.54,327.96,0.0,3,7.1,3.471,1093.6,101,1.93,441.7,25.542413,63.384771,25.48652617,63.37928125,27
12213,Nesjoen,Norway,Europe,Other,3,3073,65.51,113.81,3.97,625.0,625.0,2,9.5,16.719,432.7,712,5.18,666.7,11.832014,62.99696,12.00749954,63.03768125,27
12234,,Russia,Europe,MODIS,1,0,46.39,41.85,1.73,511.02,0.0,3,11.0,0.91,6499.5,118,2.81,109.7,35.429483,62.841945,35.37500044,62.83155178,27
12250,,Finland,Europe,Other,1,0,97.6,306.42,8.75,1621.13,0.0,3,16.6,17.537,1069.9,87,3.43,2136.2,25.951818,62.739242,25.76597633,62.6193635,27
12266,,Finland,Europe,ECRINS,1,0,59.6,126.41,4.62,1029.76,0.0,3,17.3,1.957,6090.2,120,3.94,247.7,25.511291,62.645162,25.44580171,62.719949,27
12284,,Russia,Europe,MODIS,1,0,81.44,104.62,3.27,890.35,0.0,3,10.9,23.149,445.2,48,2.48,3702.6,34.150329,62.562784,34.06255182,62.60315416,27
12300,,Russia,Europe,MODIS,1,0,47.01,59.68,2.46,165.03,0.0,3,3.5,2.966,644.0,27,1.04,395.4,162.477083,62.515182,162.3601286,62.54556071,27
12336,,Russia,Europe,MODIS,1,0,41.87,40.26,1.76,770.66,0.0,3,18.4,3.351,2661.8,27,4.49,554.3,33.8892,62.33579,33.81814858,62.38958333,27
12341,,Russia,Europe,MODIS,1,0,15.3,20.75,1.5,236.91,0.0,3,15.5,1.432,1914.8,34,4.78,230.6,33.70722,62.321886,33.7363607,62.31156616,27
12404,,Russia,Europe,MODIS,1,0,69.56,150.53,5.09,1373.76,0.0,3,19.7,56.418,281.8,68,4.28,8787.3,38.481653,62.104281,38.21878631,62.05330539,27
12406,,Russia,Europe,MODIS,1,0,41.24,28.98,1.27,87.97,0.0,3,2.1,7.702,132.2,70,0.69,917.1,72.876042,62.102956,72.92083392,62.084375,27
12424,,Finland,Europe,ECRINS,1,0,19.62,36.6,2.33,202.09,0.0,3,10.3,1.196,1955.7,81,3.18,144.8,27.363542,62.02587,27.38068939,62.014437,27
12465,Norra Dellen,Sweden,Europe,ECRINS,1,0,79.88,75.18,2.37,1199.84,0.0,3,15.0,8.019,1731.8,32,3.28,1039.7,16.64375,61.865203,16.73245126,61.87077025,27
12472,,Russia,Europe,MODIS,1,0,74.68,47.05,1.54,1318.1,0.0,3,17.6,1.179,12939.6,90,3.83,156.7,33.030288,61.813243,32.99270856,61.78333333,27
12491,,Russia,Europe,MODIS,1,0,51.72,35.48,1.39,749.43,0.0,3,14.5,2.702,3210.2,134,3.49,330.6,38.168045,61.674287,38.08958322,61.71875,27
12507,,Russia,Europe,MODIS,1,0,53.94,80.94,3.11,1309.94,0.0,3,24.3,1.126,13464.8,68,5.41,143.0,32.628483,61.573321,32.72924086,61.5482076,27
12591,,Russia,Europe,MODIS,1,0,49.77,80.61,3.22,122.4,0.0,3,2.5,0.543,2608.9,46,0.75,90.1,76.682717,61.103844,76.72310625,61.11690335,27
12609,,Sweden,Europe,ECRINS,1,0,52.1,58.12,2.27,481.1,0.0,3,9.2,29.333,189.8,145,2.35,2602.8,14.577083,61.022917,14.54801963,61.07247475,27
